Measurement outcome,Frequency
111101000101,1
111101000110,1
111101000111,2
111101001000,3
111101001001,1
111101001010,1
111101001011,1
111101001100,3
111101001110,1
111101010000,4
111101010001,2
111101010010,1
111101010011,1
111101010100,3
111101010101,1
111101011000,1
111101011001,1
111101011011,1
111101011100,2
111101100000,3
111101100001,2
111101100010,1
111101100011,1
111101100100,2
111101100101,1
111101100111,1
111101101000,1
111101101001,1
111101101010,1
111101101100,2
111101110000,2
111101110001,3
111101110010,2
111101110101,1
111101110110,1
111101110111,1
111101111000,1
111101111010,1
111101111110,1
111110000000,9
111110000001,4
111110000010,1
111110000011,1
111110000100,2
111110000101,5
111110000110,4
111110001001,4
111110001011,1
111110001100,2
111110001101,1
111110001110,1
000111111001,2
111110010000,4
111110010001,3
111110010010,1
111110010011,1
111110010100,1
111110010101,2
111110010110,2
111110010111,1
111110011010,1
111110011100,3
111110011101,3
111110100000,2
111110100001,4
111110100100,4
111110100101,3
111110100110,1
111110101000,1
111110101001,2
111110101011,3
111110110000,1
111110110001,3
111110110011,1
111110110101,1
111110110111,1
111110111000,3
111110111001,1
111110111011,1
111110111100,2
111110111101,1
111111000000,2
111111000001,2
111111000010,2
111111000011,1
111111000100,2
111111000101,2
111111000110,1
111111000111,1
111111001000,1
111111001001,2
111111001100,2
111111001101,1
111111010000,3
111111010001,2
111111010010,2
111111010100,1
111111010110,1
111111010111,2
111111011000,1
111111011010,1
111111011100,3
111111011101,1
111111011110,1
000111111110,1
111111100000,2
111111100010,2
111111100100,2
111111100101,2
111111100110,2
111111101001,2
111111101010,1
111111101100,1
111111101101,1
111111110000,2
111111110001,1
111111110011,1
111111110111,2
111111111000,5
111111111100,3
111111111101,2
111111111110,1
001000001100,2
001000011000,2
001000011010,1
001000011110,1
001000011111,2
001000100011,1
001000101100,1
000000100011,1
001000110010,1
001000110011,1
001000110100,6
001000111100,1
001000111110,2
001001000010,2
001001000100,1
001001000111,1
001001001101,2
001001011101,1
001001100010,2
001001100100,1
001001101000,1
001001101010,1
001001101100,1
001001110101,2
001001111000,1
001001111010,1
001010000100,1
001010000101,2
001010001011,2
001010001100,2
001010001101,2
001010010011,1
001010010100,1
001010011000,1
001010011011,1
001010011111,1
001010100100,3
001010100101,1
001010110001,1
001010110100,1
001010111101,2
001010111111,1
001011001110,1
000000101101,1
001011010011,2
001011010100,1
001011010101,1
001011011000,1
001011011010,1
001011011111,1
001011100001,1
001011100011,1
001011100110,1
001011101000,2
001011101001,1
001011101101,1
001011101111,1
001011110100,1
001011111000,2
001011111101,1
001100000011,1
001100000100,3
001100001010,1
001100001101,1
001100001110,1
001100010010,2
001100010101,2
001100011010,1
001100011100,1
001100011101,1
001100100101,5
001100101001,3
001100101111,1
001100110100,2
001100110110,1
001101000010,1
001101001110,1
001101010001,2
001101011101,1
001101011110,1
001101101001,1
001101101011,2
000000110111,1
001101110001,1
001101111000,1
001101111101,1
001110000011,2
001110000110,2
001110001100,1
001110010011,1
001110010101,1
001110011011,1
001110100010,2
001110100110,1
001110100111,1
000000111011,1
001110110000,2
001110110001,1
001110110010,1
001110111000,4
001110111010,2
001111000001,3
001111000101,1
001111001100,1
001111010000,4
001111010010,1
001111010011,3
001111010101,4
001111011111,1
001111101000,2
001111101011,2
000000111111,1
001111110101,1
001111111011,1
001111111100,1
010000000011,2
010000000110,3
010000001101,2
010000010010,3
010000010110,3
010000010111,1
010000011101,6
000001000010,5
010000100011,2
010000100111,1
010000101011,1
010000101101,1
010000110001,2
010000111100,2
010000111101,1
010000111111,1
010001001000,1
010001001010,1
010001001011,1
000001000101,1
010001010011,2
010001011010,1
010001011011,1
010001011111,1
010001100010,1
010001100100,2
010001100111,1
010001101000,1
010001101101,1
000001000111,2
010001110101,1
010001111001,2
010010001001,3
010010001010,1
010010001101,1
010010010010,2
010010010011,1
010010011001,1
010010011110,1
010010101110,1
010010110110,1
010010111110,1
010010111111,1
000001001100,3
010011001110,1
010011010100,2
010011010110,1
010011011111,1
010011100000,4
010011100011,1
010011100101,3
010011100111,1
010011101000,1
010011101001,1
010011101110,1
010011110001,1
010011111000,2
010100000111,3
010100010011,1
010100010111,1
010100011110,1
000001010010,1
010100100100,1
010100100110,1
010100101110,1
000001010011,1
010100111111,1
010101000001,3
010101000101,3
010101001001,1
010101001110,1
010101011001,1
010101100001,1
010101100011,1
010101100100,1
010101100110,1
010101101010,1
010101110011,1
010101111000,1
010110000011,2
010110000110,2
010110001101,2
000001011001,2
010110010011,1
010110011000,5
010110011100,3
010110100011,1
010110100110,3
010110101001,3
000001011011,1
010110110001,1
010110110010,1
010110110100,1
010111000011,3
010111000100,3
010111001001,1
010111001100,1
010111011110,1
010111101000,1
010111101111,1
010111110001,1
010111110010,1
010111110011,1
010111111000,2
010111111001,2
010111111011,1
010111111101,1
011000001111,1
000001100001,2
011000010100,1
011000010110,2
011000010111,1
011000011000,1
011000011111,2
000001100010,1
011000100110,2
011000101001,2
011000110100,2
011001000101,1
011001001000,2
011001001010,1
011001001101,1
011001010110,1
011001100001,2
011001110100,1
011001111001,2
011010000100,1
011010000110,1
011010001000,3
011010001011,1
011010010010,2
011010010011,1
011010010101,1
011010100000,1
011010100001,1
011010100011,2
011010100100,1
011010100111,2
011010101000,1
011010101010,1
011010101100,1
000001101011,1
011010110011,1
011010111000,1
011010111010,1
011010111011,1
011010111100,1
011010111101,1
011011000001,1
011011001001,2
000001101101,1
011011010010,1
011011010100,1
011011011100,2
000001101110,2
011011100011,1
011011101111,1
011011110000,2
011011110001,1
011011110011,2
011011110110,1
011011111001,1
011011111100,2
000001110000,4
011100000110,1
011100010010,1
011100011110,1
000001110010,1
000001110011,1
011100110010,1
011100110101,1
011100111000,1
011100111110,2
000001110100,3
011101000010,1
011101000011,1
011101000101,1
011101000110,2
011101001000,3
000001110101,1
011101010000,1
011101010101,2
011101010111,1
011101011000,2
011101011001,1
011101011100,1
011101011101,2
000001110110,3
011101100010,2
011101100011,1
011101110000,2
011101110010,1
011101110101,1
011101111111,1
011110000011,1
011110000110,1
011110001001,2
011110001010,1
000001111001,2
011110011001,1
011110011100,1
011110011111,1
011110100010,2
011110100011,1
011110100100,2
011110101011,1
011110101111,1
000001111011,1
011110110101,1
011110111100,1
011110111101,3
011110111111,2
011111000011,2
011111000101,3
011111000111,1
011111001010,1
011111001011,1
011111001111,1
000001111101,1
011111010010,1
011111010100,2
011111010101,2
011111010110,1
011111100111,1
011111101100,1
011111110110,1
011111111100,1
100000000111,1
100000001000,4
100000010111,3
100000011010,1
100000011011,1
100000011101,3
000010000010,4
100000101001,3
100000110000,6
100000110010,2
100000110011,1
100000110110,1
100000110111,1
100000111000,2
100000111010,1
100000111100,3
100000111101,2
100001000010,1
100001000011,2
100001000101,2
100001001001,1
100001001110,1
100001010001,1
100001011101,1
100001011111,1
100001100010,1
100001100110,3
100001101000,1
100001101010,1
100001101101,1
100001110001,3
100001110101,1
100001111001,1
100001111010,2
100001111110,1
100010000101,4
100010001000,5
100010001011,3
100010010001,4
100010010011,1
100010100010,2
100010100101,1
100010101001,2
100010101101,1
100010110010,2
100010111001,2
100010111010,2
100010111101,1
100011000000,3
100011000011,2
100011001000,2
100011001010,2
100011010101,3
100011011110,2
100011100010,1
100011100100,1
100011100101,1
100011101101,1
100011111101,2
100100000110,2
100100001001,1
100100001110,1
100100010000,3
100100010010,1
100100010011,1
100100010110,2
000010010010,5
100100100011,1
100100101000,2
100100101010,1
100100110000,3
100100110101,3
100100111001,1
100100111011,1
100101000100,1
100101000110,1
100101000111,1
100101001101,1
100101001111,2
100101010010,1
100101010100,1
100101011011,1
100101011101,1
100101011110,1
100101011111,2
000010010110,1
100101100010,1
100101100011,1
100101100101,1
100101100111,1
000010010111,1
100101110100,4
100101111000,1
100101111100,2
100101111101,1
100110000000,3
100110000001,5
100110000011,2
100110000100,4
100110000110,2
100110001110,1
100110001111,1
100110010010,1
100110010011,3
100110010110,2
100110011000,2
100110011001,1
100110011010,1
100110011111,1
100110100001,6
100110101000,1
100110101010,1
100110101100,1
100110110101,1
100110111011,1
100110111100,1
100110111101,1
100111000110,1
100111000111,1
100111001010,1
100111001111,1
100111010110,1
100111100000,6
100111100001,1
100111100010,1
100111100100,2
100111101000,1
100111101010,1
100111101011,1
100111101100,1
000010011111,1
100111110010,1
100111110011,1
100111110100,1
100111111110,1
101000000100,8
101000001001,1
101000001110,1
101000010010,1
101000010101,1
101000011001,4
101000100010,1
101000101000,2
101000101001,3
101000101100,2
101000101101,2
000010100011,1
101000110010,1
101000110110,1
101000110111,1
101000111000,2
101000111100,1
101000111101,2
000010100100,3
101001000010,1
101001000100,2
101001001011,1
101001001111,1
101001010101,1
101001011110,1
101001100100,1
101001100101,1
101001101000,2
101001101101,1
101001101110,1
101001111001,1
101001111010,1
101010000101,3
101010001110,3
101010010011,1
101010010110,1
101010010111,1
101010011000,1
101010011001,1
101010011011,1
101010011100,2
101010100011,1
101010100101,4
101010101001,1
101010110010,1
101010110101,1
101010111111,1
000010101100,2
101011000100,1
101011000111,1
101011010000,1
101011010100,1
101011010101,1
101011011001,1
101011100010,1
101011100011,1
101011100101,1
101011101001,2
101011101110,1
000010101111,1
101011110000,1
101011110001,1
101011110100,3
101011110101,1
101011111001,2
101011111111,1
101100000011,1
101100000111,1
101100001000,1
101100001101,5
101100010000,1
101100010010,1
101100010100,1
101100011101,1
101100100001,2
101100101010,1
101100101100,1
101100111011,2
101100111100,2
101101001011,1
101101001101,1
101101011000,2
101101011101,2
101101100011,1
101101100100,1
101101100111,1
101101101001,1
101101110100,1
101110000010,2
101110000100,3
101110001100,1
101110001101,1
101110010011,1
101110011000,1
101110011011,1
101110011110,1
101110100111,1
101110110001,1
101110111010,1
101110111111,1
000010111100,1
101111000001,1
101111000010,1
101111001001,2
101111001010,1
000010111101,1
101111010101,1
101111011011,1
101111100110,1
101111101100,2
101111110011,1
101111110101,2
101111111000,1
101111111011,1
101111111101,1
110000000011,4
110000000110,1
110000000111,1
110000010010,1
110000010111,1
110000011000,2
110000011100,2
110000101000,2
110000101011,1
110000111000,1
110000111001,2
110000111110,1
110001000011,1
110001000111,1
110001001001,1
110001001010,2
110001001100,1
110001010001,2
110001010010,1
110001011000,2
110001011001,3
110001011101,1
110001100010,2
110001100011,1
110001100111,1
110001101001,1
110001101011,1
110001101100,3
000011000111,1
110001110010,1
110001110011,2
110010000011,1
110010001001,1
110010001011,4
110010011000,3
110010011010,1
110010011110,2
110010011111,2
000011001010,2
110010101010,1
110010101101,1
110010101110,1
110011000010,1
110011001000,2
110011001001,1
110011001010,1
110011001101,2
110011010010,2
110011011001,1
110011011010,1
110011011100,3
110011101011,2
110011101100,2
110011110001,2
110011110101,1
000000001101,2
110100000111,1
110100001000,4
110100001001,2
110100001011,1
110100010010,1
110100010110,1
110100010111,2
110100011011,1
110100011100,2
110100011110,1
110100100100,2
110100110000,4
110100110010,1
110100110100,3
110100110101,1
110100110111,1
110100111001,1
110100111101,1
110100111110,1
110100111111,1
000011010100,3
110101001010,1
110101001110,1
000011010101,1
110101010001,1
110101010011,1
110101010100,3
110101010101,1
110101100001,3
110101101100,2
110101110100,1
110101110101,1
110101111100,2
110101111110,1
000011011000,1
110110000110,1
110110001101,1
110110010010,1
110110010011,2
110110010110,4
110110011011,1
110110011110,1
110110100011,1
110110100100,1
110110100110,1
110110100111,2
110110101000,2
110110101101,1
110110101110,1
110110110101,2
110110110110,1
110110110111,1
110110111100,1
110110111101,1
110110111111,1
110111001000,1
110111001010,1
110111001111,1
000011011101,2
110111010001,1
110111010100,1
110111011000,1
110111011001,1
110111011010,1
110111011011,1
110111011100,2
110111011101,1
110111100010,1
110111100111,3
110111101000,3
110111101010,1
110111101100,1
110111110010,1
110111110011,1
110111110101,2
110111111100,1
000000001110,3
111000000011,4
111000001011,1
000011100001,4
111000010100,2
111000011110,2
111000100001,6
111000100011,2
111000100100,4
111000101011,1
000011100011,1
111000110100,3
111000111000,1
111000111001,2
111000111010,1
111000111100,1
111000111110,1
111001001100,3
111001001110,2
111001001111,2
111001010011,2
111001010101,1
111001011110,3
111001100001,1
111001101100,1
111001110001,2
111001110011,1
111001111010,2
111001111011,1
111001111100,3
111001111110,1
111010000011,3
111010001000,2
111010001111,1
111010010011,2
111010010111,1
111010011010,1
111010011011,1
111010011100,5
111010100110,2
111010101011,1
111010101101,1
111010110001,5
111010110011,1
111010110100,1
111010111010,1
111010111111,1
111011000011,1
111011000110,1
111011001011,1
111011010110,1
111011010111,1
111011011011,1
111011100111,1
111011110111,1
111011111001,2
000000001111,1
111100000110,3
111100000111,1
111100001011,2
111100001101,1
111100010111,1
111100011110,1
111100100100,1
111100101000,4
111100101001,1
111100101011,1
111100101100,1
111100101110,1
111100110100,3
111100111100,3
111101000010,3
111101000011,2
111101001101,1
111101010110,1
111101010111,1
111101011111,1
111101101101,3
111101101110,1
111101110100,1
111101111100,1
111110000111,3
111110001000,3
111110001111,1
111110011000,2
111110011001,1
111110011011,1
111110011111,1
111110100010,3
111110101110,2
111110101111,1
111111001011,1
111111010011,1
111111010101,1
111111011001,2
111111011011,2
111111100001,3
111111100011,1
111111101110,1
111111111010,1
111111111111,1
